user_id,event_type,event_date,utm_source,revenue
user_2027,churn,2025-10-23,meta_ads,0.0
user_2028,signup,2025-08-18,organic,0.0
user_2028,activation,2025-08-20,organic,0.0
user_2028,purchase,2025-08-31,organic,62.18
user_2029,signup,2025-08-18,google_ads,0.0
user_2029,activation,2025-08-21,google_ads,0.0
user_2029,purchase,2025-08-22,google_ads,77.55
user_2030,signup,2025-08-18,meta_ads,0.0
user_2031,signup,2025-08-19,google_ads,0.0
user_2031,activation,2025-08-20,google_ads,0.0
user_2032,signup,2025-08-19,meta_ads,0.0
user_2032,activation,2025-08-21,meta_ads,0.0
user_2033,signup,2025-08-19,organic,0.0
user_2033,activation,2025-08-21,organic,0.0
user_2034,signup,2025-08-19,meta_ads,0.0
user_2035,signup,2025-08-19,meta_ads,0.0
user_2035,activation,2025-08-20,meta_ads,0.0
user_2036,signup,2025-08-19,organic,0.0
user_2036,activation,2025-08-20,organic,0.0
user_2036,purchase,2025-08-23,organic,99.53
user_2036,purchase,2025-09-09,organic,149.23
user_2037,signup,2025-08-19,google_ads,0.0
user_2037,activation,2025-08-20,google_ads,0.0
user_2038,signup,2025-08-19,google_ads,0.0
user_2038,activation,2025-08-22,google_ads,0.0
user_2038,purchase,2025-08-26,google_ads,40.86
user_2038,purchase,2025-10-14,google_ads,31.36
user_2038,churn,2025-11-01,google_ads,0.0
user_2039,signup,2025-08-19,organic,0.0
user_2039,activation,2025-08-19,organic,0.0
user_2040,signup,2025-08-20,organic,0.0
user_2041,signup,2025-08-20,email,0.0
user_2042,signup,2025-08-20,organic,0.0
user_2042,activation,2025-08-20,organic,0.0
user_2042,churn,2025-09-26,organic,0.0
user_2043,signup,2025-08-20,organic,0.0
user_2043,churn,2025-10-07,organic,0.0
user_2044,signup,2025-08-20,organic,0.0
user_2045,signup,2025-08-20,organic,0.0
user_2045,activation,2025-08-22,organic,0.0
user_2045,purchase,2025-08-25,organic,82.69
user_2046,signup,2025-08-20,google_ads,0.0
user_2046,activation,2025-08-22,google_ads,0.0
user_2046,purchase,2025-09-04,google_ads,67.35
user_2046,churn,2025-10-16,google_ads,0.0
user_2047,signup,2025-08-20,meta_ads,0.0
user_2047,activation,2025-08-23,meta_ads,0.0
user_2048,signup,2025-08-20,organic,0.0
user_2049,signup,2025-08-20,organic,0.0
user_2050,signup,2025-08-21,google_ads,0.0
user_2050,activation,2025-08-22,google_ads,0.0
user_2051,signup,2025-08-21,google_ads,0.0
user_2051,churn,2025-10-26,google_ads,0.0
user_2052,signup,2025-08-21,google_ads,0.0
user_2052,activation,2025-08-23,google_ads,0.0
user_2053,signup,2025-08-21,organic,0.0
user_2054,signup,2025-08-22,email,0.0
user_2054,activation,2025-08-24,email,0.0
user_2055,signup,2025-08-22,google_ads,0.0
user_2055,activation,2025-08-23,google_ads,0.0
user_2056,signup,2025-08-22,linkedin,0.0
user_2056,activation,2025-08-24,linkedin,0.0
user_2057,signup,2025-08-22,meta_ads,0.0
user_2057,activation,2025-08-24,meta_ads,0.0
user_2057,purchase,2025-09-02,meta_ads,63.51
user_2057,purchase,2025-09-21,meta_ads,64.25
user_2058,signup,2025-08-22,meta_ads,0.0
user_2058,activation,2025-08-22,meta_ads,0.0
user_2058,purchase,2025-09-04,meta_ads,35.52
user_2059,signup,2025-08-22,organic,0.0
user_2059,activation,2025-08-24,organic,0.0
user_2059,purchase,2025-09-06,organic,80.26
user_2060,signup,2025-08-22,email,0.0
user_2060,activation,2025-08-23,email,0.0
user_2060,purchase,2025-08-28,email,31.99
user_2060,churn,2025-10-24,email,0.0
user_2061,signup,2025-08-22,linkedin,0.0
user_2062,signup,2025-08-23,google_ads,0.0
user_2062,activation,2025-08-26,google_ads,0.0
user_2062,purchase,2025-08-27,google_ads,68.24
user_2063,signup,2025-08-23,organic,0.0
user_2064,signup,2025-08-23,linkedin,0.0
user_2065,signup,2025-08-23,email,0.0
user_2066,signup,2025-08-24,google_ads,0.0
user_2066,activation,2025-08-27,google_ads,0.0
user_2066,purchase,2025-09-08,google_ads,76.19
user_2066,purchase,2025-10-27,google_ads,66.23
user_2067,signup,2025-08-24,linkedin,0.0
user_2067,activation,2025-08-24,linkedin,0.0
user_2067,purchase,2025-08-29,linkedin,161.72
user_2068,signup,2025-08-24,google_ads,0.0
user_2068,activation,2025-08-24,google_ads,0.0
user_2069,signup,2025-08-24,google_ads,0.0
user_2069,activation,2025-08-27,google_ads,0.0
user_2069,purchase,2025-09-05,google_ads,61.38
user_2070,signup,2025-08-24,meta_ads,0.0
user_2071,signup,2025-08-25,meta_ads,0.0
user_2071,activation,2025-08-28,meta_ads,0.0
user_2071,churn,2025-11-09,meta_ads,0.0
user_2072,signup,2025-08-25,meta_ads,0.0
user_2073,signup,2025-08-25,meta_ads,0.0
user_2073,activation,2025-08-28,meta_ads,0.0
user_2073,purchase,2025-08-29,meta_ads,73.4
user_2074,signup,2025-08-25,organic,0.0
user_2075,signup,2025-08-25,google_ads,0.0
user_2075,activation,2025-08-26,google_ads,0.0
user_2076,signup,2025-08-26,email,0.0
user_2076,activation,2025-08-29,email,0.0
user_2076,churn,2025-11-06,email,0.0
user_2077,signup,2025-08-26,email,0.0
user_2077,activation,2025-08-26,email,0.0
user_2077,purchase,2025-08-30,email,51.31
user_2078,signup,2025-08-26,google_ads,0.0
user_2078,churn,2025-10-22,google_ads,0.0
user_2079,signup,2025-08-27,meta_ads,0.0
user_2080,signup,2025-08-27,google_ads,0.0
user_2080,activation,2025-08-27,google_ads,0.0
user_2081,signup,2025-08-27,google_ads,0.0
user_2081,churn,2025-11-25,google_ads,0.0
user_2082,signup,2025-08-27,meta_ads,0.0
user_2082,activation,2025-08-29,meta_ads,0.0
user_2082,purchase,2025-09-10,meta_ads,43.4
user_2083,signup,2025-08-27,google_ads,0.0
user_2083,activation,2025-08-28,google_ads,0.0
user_2084,signup,2025-08-28,email,0.0
user_2084,activation,2025-08-30,email,0.0
user_2085,signup,2025-08-28,meta_ads,0.0
user_2085,activation,2025-08-29,meta_ads,0.0
user_2085,churn,2025-11-01,meta_ads,0.0
user_2086,signup,2025-08-28,email,0.0
user_2086,activation,2025-08-29,email,0.0
user_2087,signup,2025-08-28,google_ads,0.0
user_2087,activation,2025-08-31,google_ads,0.0
user_2087,purchase,2025-09-11,google_ads,75.04
user_2087,purchase,2025-10-22,google_ads,109.66
user_2088,signup,2025-08-28,google_ads,0.0
user_2089,signup,2025-08-28,linkedin,0.0
user_2089,activation,2025-08-29,linkedin,0.0
user_2089,purchase,2025-09-06,linkedin,229.6
user_2089,purchase,2025-10-22,linkedin,179.39
user_2089,churn,2025-10-31,linkedin,0.0
user_2090,signup,2025-08-28,linkedin,0.0
user_2090,activation,2025-08-31,linkedin,0.0
user_2091,signup,2025-08-28,organic,0.0
user_2092,signup,2025-08-28,google_ads,0.0
user_2092,activation,2025-08-30,google_ads,0.0
user_2093,signup,2025-08-29,email,0.0
user_2094,signup,2025-08-29,organic,0.0
user_2094,activation,2025-08-30,organic,0.0
user_2095,signup,2025-08-29,google_ads,0.0
user_2095,activation,2025-08-29,google_ads,0.0
user_2095,churn,2025-09-28,google_ads,0.0
user_2096,signup,2025-08-29,organic,0.0
user_2096,activation,2025-09-01,organic,0.0
user_2097,signup,2025-08-29,organic,0.0
user_2097,activation,2025-08-29,organic,0.0
user_2098,signup,2025-08-29,organic,0.0
user_2098,activation,2025-08-29,organic,0.0
user_2098,purchase,2025-09-12,organic,87.94
user_2098,churn,2025-10-21,organic,0.0
user_2099,signup,2025-08-29,email,0.0
user_2099,activation,2025-08-30,email,0.0
user_2100,signup,2025-08-30,google_ads,0.0
user_2101,signup,2025-08-30,organic,0.0
user_2101,activation,2025-09-02,organic,0.0
user_2101,churn,2025-10-30,organic,0.0
user_2102,signup,2025-08-30,email,0.0
user_2102,churn,2025-10-11,email,0.0
user_2103,signup,2025-08-30,email,0.0
user_2103,activation,2025-08-30,email,0.0
user_2104,signup,2025-08-30,meta_ads,0.0
user_2104,activation,2025-08-31,meta_ads,0.0
user_2104,purchase,2025-09-03,meta_ads,27.65
user_2105,signup,2025-08-30,organic,0.0
user_2105,activation,2025-09-01,organic,0.0
user_2106,signup,2025-08-30,google_ads,0.0
user_2106,activation,2025-08-30,google_ads,0.0
user_2107,signup,2025-08-30,organic,0.0
user_2107,activation,2025-08-30,organic,0.0
user_2108,signup,2025-08-31,meta_ads,0.0
user_2108,activation,2025-09-01,meta_ads,0.0
user_2108,purchase,2025-09-08,meta_ads,38.97
user_2109,signup,2025-08-31,google_ads,0.0
user_2109,activation,2025-08-31,google_ads,0.0
user_2109,churn,2025-10-21,google_ads,0.0
user_2110,signup,2025-08-31,meta_ads,0.0
user_2110,activation,2025-08-31,meta_ads,0.0
user_2110,purchase,2025-09-07,meta_ads,55.55
user_2110,purchase,2025-10-06,meta_ads,81.04
user_2111,signup,2025-08-31,organic,0.0
user_2111,activation,2025-09-01,organic,0.0
user_2112,signup,2025-08-31,linkedin,0.0
user_2113,signup,2025-08-31,linkedin,0.0
user_2113,activation,2025-08-31,linkedin,0.0
user_2114,signup,2025-08-31,organic,0.0
user_2114,activation,2025-09-01,organic,0.0
user_2114,purchase,2025-09-14,organic,29.93
user_2115,signup,2025-08-31,meta_ads,0.0
user_2115,activation,2025-09-03,meta_ads,0.0
user_2115,purchase,2025-09-13,meta_ads,57.44
user_2115,churn,2025-11-10,meta_ads,0.0
user_2116,signup,2025-09-01,meta_ads,0.0
user_2116,activation,2025-09-02,meta_ads,0.0
user_2116,purchase,2025-09-03,meta_ads,24.05
user_2117,signup,2025-09-01,meta_ads,0.0
user_2118,signup,2025-09-01,google_ads,0.0
user_2118,churn,2025-10-20,google_ads,0.0
user_2119,signup,2025-09-02,meta_ads,0.0
user_2119,activation,2025-09-04,meta_ads,0.0
user_2119,purchase,2025-09-13,meta_ads,28.84
user_2119,purchase,2025-11-03,meta_ads,33.39
user_2119,churn,2025-10-17,meta_ads,0.0
user_2120,signup,2025-09-02,meta_ads,0.0
user_2121,signup,2025-09-02,meta_ads,0.0
user_2121,activation,2025-09-03,meta_ads,0.0
user_2121,churn,2025-10-06,meta_ads,0.0
user_2122,signup,2025-09-02,meta_ads,0.0
user_2122,activation,2025-09-05,meta_ads,0.0
user_2123,signup,2025-09-02,linkedin,0.0
user_2124,signup,2025-09-02,meta_ads,0.0
user_2124,activation,2025-09-05,meta_ads,0.0
user_2125,signup,2025-09-02,meta_ads,0.0
user_2126,signup,2025-09-02,organic,0.0
user_2126,activation,2025-09-03,organic,0.0
user_2126,purchase,2025-09-15,organic,53.19
user_2126,churn,2025-10-02,organic,0.0
user_2127,signup,2025-09-02,google_ads,0.0
user_2127,activation,2025-09-02,google_ads,0.0
user_2127,purchase,2025-09-10,google_ads,47.5
user_2127,purchase,2025-10-05,google_ads,34.15
user_2128,signup,2025-09-03,meta_ads,0.0
user_2128,activation,2025-09-04,meta_ads,0.0
user_2128,purchase,2025-09-07,meta_ads,74.64
user_2128,churn,2025-12-01,meta_ads,0.0
user_2129,signup,2025-09-03,google_ads,0.0
user_2129,activation,2025-09-05,google_ads,0.0
user_2130,signup,2025-09-03,email,0.0
user_2131,signup,2025-09-03,organic,0.0
user_2131,churn,2025-10-12,organic,0.0
user_2132,signup,2025-09-03,organic,0.0
user_2132,activation,2025-09-04,organic,0.0
user_2132,purchase,2025-09-11,organic,72.71
user_2133,signup,2025-09-04,organic,0.0
user_2133,activation,2025-09-04,organic,0.0
user_2134,signup,2025-09-04,google_ads,0.0
user_2134,activation,2025-09-07,google_ads,0.0
user_2134,purchase,2025-09-09,google_ads,100.62
user_2135,signup,2025-09-04,meta_ads,0.0
user_2135,activation,2025-09-05,meta_ads,0.0
user_2135,purchase,2025-09-11,meta_ads,49.0
user_2136,signup,2025-09-04,linkedin,0.0
user_2136,activation,2025-09-05,linkedin,0.0
user_2136,churn,2025-10-17,linkedin,0.0
user_2137,signup,2025-09-04,meta_ads,0.0
user_2138,signup,2025-09-04,email,0.0
user_2138,activation,2025-09-04,email,0.0
user_2138,purchase,2025-09-06,email,38.05
user_2139,signup,2025-09-04,meta_ads,0.0
user_2139,activation,2025-09-07,meta_ads,0.0
user_2139,purchase,2025-09-14,meta_ads,46.5
user_2139,purchase,2025-10-30,meta_ads,47.1
user_2140,signup,2025-09-05,email,0.0
user_2140,activation,2025-09-05,email,0.0
user_2140,purchase,2025-09-14,email,51.7
user_2141,signup,2025-09-05,organic,0.0
user_2142,signup,2025-09-05,organic,0.0
user_2143,signup,2025-09-05,google_ads,0.0
user_2143,activation,2025-09-07,google_ads,0.0
user_2144,signup,2025-09-05,meta_ads,0.0
user_2144,activation,2025-09-05,meta_ads,0.0
user_2145,signup,2025-09-05,organic,0.0
user_2145,activation,2025-09-08,organic,0.0
user_2145,purchase,2025-09-20,organic,83.95
user_2146,signup,2025-09-05,organic,0.0
user_2146,activation,2025-09-06,organic,0.0
user_2147,signup,2025-09-06,google_ads,0.0
user_2147,activation,2025-09-06,google_ads,0.0
user_2147,purchase,2025-09-16,google_ads,108.64
user_2147,churn,2025-11-02,google_ads,0.0
user_2148,signup,2025-09-06,organic,0.0
user_2148,activation,2025-09-08,organic,0.0
user_2148,purchase,2025-09-09,organic,98.29
user_2149,signup,2025-09-06,email,0.0
user_2149,activation,2025-09-09,email,0.0
user_2149,churn,2025-10-31,email,0.0
user_2150,signup,2025-09-06,google_ads,0.0
user_2150,activation,2025-09-09,google_ads,0.0
user_2150,purchase,2025-09-19,google_ads,116.57
user_2150,purchase,2025-11-16,google_ads,128.62
user_2150,churn,2025-10-18,google_ads,0.0
user_2151,signup,2025-09-06,google_ads,0.0
user_2152,signup,2025-09-06,google_ads,0.0
user_2152,activation,2025-09-06,google_ads,0.0
user_2153,signup,2025-09-06,google_ads,0.0
user_2153,activation,2025-09-09,google_ads,0.0
user_2153,purchase,2025-09-11,google_ads,41.62
user_2153,purchase,2025-10-08,google_ads,33.7
user_2154,signup,2025-09-06,organic,0.0
user_2154,activation,2025-09-08,organic,0.0
user_2155,signup,2025-09-06,organic,0.0
user_2155,activation,2025-09-06,organic,0.0
user_2156,signup,2025-09-07,linkedin,0.0
user_2156,activation,2025-09-09,linkedin,0.0
user_2157,signup,2025-09-07,meta_ads,0.0
user_2157,activation,2025-09-07,meta_ads,0.0
user_2157,purchase,2025-09-15,meta_ads,70.56
user_2158,signup,2025-09-07,google_ads,0.0
user_2158,activation,2025-09-10,google_ads,0.0
user_2159,signup,2025-09-07,google_ads,0.0
user_2159,activation,2025-09-10,google_ads,0.0
user_2159,churn,2025-12-02,google_ads,0.0
user_2160,signup,2025-09-07,organic,0.0
user_2160,activation,2025-09-09,organic,0.0
user_2160,churn,2025-11-22,organic,0.0
user_2161,signup,2025-09-07,organic,0.0
user_2161,activation,2025-09-10,organic,0.0
user_2162,signup,2025-09-07,google_ads,0.0
user_2162,activation,2025-09-07,google_ads,0.0
user_2163,signup,2025-09-07,meta_ads,0.0
user_2163,activation,2025-09-08,meta_ads,0.0
user_2164,signup,2025-09-07,google_ads,0.0
user_2164,activation,2025-09-10,google_ads,0.0
user_2164,purchase,2025-09-22,google_ads,65.94
user_2164,purchase,2025-11-17,google_ads,82.34
user_2165,signup,2025-09-08,google_ads,0.0
user_2165,activation,2025-09-11,google_ads,0.0
user_2165,purchase,2025-09-25,google_ads,55.12
user_2165,purchase,2025-11-03,google_ads,36.85
user_2166,signup,2025-09-08,google_ads,0.0
user_2166,activation,2025-09-11,google_ads,0.0
user_2166,purchase,2025-09-15,google_ads,94.3
user_2167,signup,2025-09-08,organic,0.0
user_2167,activation,2025-09-08,organic,0.0
user_2167,purchase,2025-09-13,organic,53.3
user_2167,purchase,2025-10-12,organic,37.31
user_2167,churn,2025-10-09,organic,0.0
user_2168,signup,2025-09-08,email,0.0
user_2168,activation,2025-09-09,email,0.0
user_2168,churn,2025-12-03,email,0.0
user_2169,signup,2025-09-09,organic,0.0
user_2169,churn,2025-10-19,organic,0.0
user_2170,signup,2025-09-09,google_ads,0.0
user_2170,activation,2025-09-11,google_ads,0.0
user_2170,purchase,2025-09-22,google_ads,47.06
user_2170,purchase,2025-10-28,google_ads,38.75
user_2170,churn,2025-11-19,google_ads,0.0
user_2171,signup,2025-09-09,meta_ads,0.0
user_2171,activation,2025-09-12,meta_ads,0.0
user_2171,purchase,2025-09-23,meta_ads,59.0
user_2172,signup,2025-09-09,email,0.0
user_2172,activation,2025-09-10,email,0.0
user_2172,purchase,2025-09-12,email,58.76
user_2173,signup,2025-09-10,email,0.0
user_2173,activation,2025-09-10,email,0.0
user_2173,purchase,2025-09-20,email,37.65
user_2173,churn,2025-10-11,email,0.0
user_2174,signup,2025-09-10,linkedin,0.0
user_2175,signup,2025-09-10,organic,0.0
user_2176,signup,2025-09-10,google_ads,0.0
user_2176,activation,2025-09-12,google_ads,0.0
user_2176,purchase,2025-09-19,google_ads,48.39
user_2177,signup,2025-09-10,google_ads,0.0
user_2177,activation,2025-09-10,google_ads,0.0
user_2178,signup,2025-09-10,linkedin,0.0
user_2178,activation,2025-09-10,linkedin,0.0
user_2178,purchase,2025-09-22,linkedin,198.65
user_2178,purchase,2025-11-18,linkedin,237.64
user_2178,churn,2025-12-04,linkedin,0.0
user_2179,signup,2025-09-10,meta_ads,0.0
user_2179,activation,2025-09-13,meta_ads,0.0
user_2179,churn,2025-11-10,meta_ads,0.0
user_2180,signup,2025-09-10,google_ads,0.0
user_2180,activation,2025-09-11,google_ads,0.0
user_2180,churn,2025-10-21,google_ads,0.0
user_2181,signup,2025-09-11,google_ads,0.0
user_2181,activation,2025-09-14,google_ads,0.0
user_2181,purchase,2025-09-26,google_ads,47.78
user_2181,churn,2025-12-05,google_ads,0.0
user_2182,signup,2025-09-11,organic,0.0
user_2182,activation,2025-09-13,organic,0.0
user_2182,purchase,2025-09-16,organic,57.51
user_2183,signup,2025-09-11,organic,0.0
user_2183,activation,2025-09-11,organic,0.0
user_2184,signup,2025-09-11,linkedin,0.0
user_2184,activation,2025-09-12,linkedin,0.0
user_2184,purchase,2025-09-20,linkedin,203.67
user_2184,churn,2025-12-08,linkedin,0.0
user_2185,signup,2025-09-11,google_ads,0.0
user_2185,activation,2025-09-13,google_ads,0.0
user_2186,signup,2025-09-11,email,0.0
user_2187,signup,2025-09-12,meta_ads,0.0
user_2187,churn,2025-12-07,meta_ads,0.0
user_2188,signup,2025-09-12,google_ads,0.0
user_2189,signup,2025-09-12,linkedin,0.0
user_2189,activation,2025-09-15,linkedin,0.0
user_2190,signup,2025-09-12,organic,0.0
user_2190,activation,2025-09-15,organic,0.0
user_2191,signup,2025-09-12,google_ads,0.0
user_2191,activation,2025-09-15,google_ads,0.0
user_2191,churn,2025-10-14,google_ads,0.0
user_2192,signup,2025-09-12,email,0.0
user_2192,activation,2025-09-12,email,0.0
user_2193,signup,2025-09-12,google_ads,0.0
user_2193,activation,2025-09-13,google_ads,0.0
user_2193,purchase,2025-09-23,google_ads,82.05
user_2194,signup,2025-09-12,organic,0.0
user_2194,churn,2025-12-09,organic,0.0
user_2195,signup,2025-09-12,google_ads,0.0
user_2195,activation,2025-09-15,google_ads,0.0
user_2195,purchase,2025-09-20,google_ads,75.06
user_2196,signup,2025-09-12,organic,0.0
user_2196,activation,2025-09-14,organic,0.0
user_2197,signup,2025-09-13,email,0.0
user_2197,activation,2025-09-15,email,0.0
user_2197,purchase,2025-09-18,email,38.62
user_2198,signup,2025-09-13,google_ads,0.0
user_2198,activation,2025-09-14,google_ads,0.0
user_2198,purchase,2025-09-17,google_ads,75.24
user_2199,signup,2025-09-13,google_ads,0.0
user_2200,signup,2025-09-13,meta_ads,0.0
user_2200,churn,2025-11-22,meta_ads,0.0
user_2201,signup,2025-09-13,google_ads,0.0
user_2201,activation,2025-09-16,google_ads,0.0
user_2201,purchase,2025-09-18,google_ads,60.79
user_2201,purchase,2025-10-02,google_ads,70.84
user_2202,signup,2025-09-13,google_ads,0.0
user_2202,activation,2025-09-13,google_ads,0.0
user_2202,purchase,2025-09-22,google_ads,118.82
user_2203,signup,2025-09-14,email,0.0
user_2204,signup,2025-09-14,organic,0.0
user_2204,activation,2025-09-14,organic,0.0
user_2205,signup,2025-09-14,organic,0.0
user_2205,activation,2025-09-17,organic,0.0
user_2206,signup,2025-09-14,google_ads,0.0
user_2206,activation,2025-09-16,google_ads,0.0
user_2207,signup,2025-09-14,google_ads,0.0
user_2207,activation,2025-09-17,google_ads,0.0
user_2208,signup,2025-09-14,google_ads,0.0
user_2208,activation,2025-09-16,google_ads,0.0
user_2208,purchase,2025-09-22,google_ads,108.61
user_2209,signup,2025-09-14,organic,0.0
user_2209,activation,2025-09-17,organic,0.0
user_2210,signup,2025-09-14,email,0.0
user_2211,signup,2025-09-15,organic,0.0
user_2212,signup,2025-09-15,organic,0.0
user_2212,churn,2025-11-15,organic,0.0
user_2213,signup,2025-09-15,organic,0.0
user_2213,activation,2025-09-18,organic,0.0
user_2213,purchase,2025-09-26,organic,43.25
user_2214,signup,2025-09-15,google_ads,0.0
user_2214,churn,2025-12-13,google_ads,0.0
user_2215,signup,2025-09-15,email,0.0
user_2216,signup,2025-09-15,google_ads,0.0
user_2216,activation,2025-09-18,google_ads,0.0
user_2217,signup,2025-09-16,email,0.0
user_2217,activation,2025-09-19,email,0.0
user_2217,purchase,2025-10-01,email,17.91
user_2218,signup,2025-09-16,organic,0.0
user_2219,signup,2025-09-16,organic,0.0
user_2220,signup,2025-09-16,google_ads,0.0
user_2220,activation,2025-09-18,google_ads,0.0
user_2220,purchase,2025-09-20,google_ads,60.62
user_2220,purchase,2025-10-24,google_ads,88.15
user_2221,signup,2025-09-16,google_ads,0.0
user_2221,activation,2025-09-17,google_ads,0.0
user_2222,signup,2025-09-17,organic,0.0
user_2223,signup,2025-09-17,google_ads,0.0
user_2223,activation,2025-09-18,google_ads,0.0
user_2223,purchase,2025-09-19,google_ads,78.45
user_2224,signup,2025-09-17,linkedin,0.0
user_2224,activation,2025-09-17,linkedin,0.0
user_2225,signup,2025-09-17,email,0.0
user_2225,activation,2025-09-20,email,0.0
user_2225,churn,2025-11-04,email,0.0
user_2226,signup,2025-09-17,organic,0.0
user_2226,activation,2025-09-19,organic,0.0
user_2226,purchase,2025-10-01,organic,77.53
user_2226,churn,2025-11-17,organic,0.0
user_2227,signup,2025-09-17,organic,0.0
user_2227,activation,2025-09-18,organic,0.0
user_2228,signup,2025-09-17,meta_ads,0.0
user_2228,activation,2025-09-19,meta_ads,0.0
user_2229,signup,2025-09-17,meta_ads,0.0
user_2229,activation,2025-09-18,meta_ads,0.0
user_2230,signup,2025-09-18,google_ads,0.0
user_2231,signup,2025-09-18,organic,0.0
user_2232,signup,2025-09-18,meta_ads,0.0
user_2232,activation,2025-09-19,meta_ads,0.0
user_2233,signup,2025-09-18,organic,0.0
user_2233,activation,2025-09-19,organic,0.0
user_2233,churn,2025-12-03,organic,0.0
user_2234,signup,2025-09-19,organic,0.0
user_2234,churn,2025-12-18,organic,0.0
user_2235,signup,2025-09-19,email,0.0
user_2235,activation,2025-09-20,email,0.0
user_2235,churn,2025-11-18,email,0.0
user_2236,signup,2025-09-19,google_ads,0.0
user_2236,activation,2025-09-21,google_ads,0.0
user_2237,signup,2025-09-19,linkedin,0.0
user_2237,activation,2025-09-19,linkedin,0.0
user_2237,purchase,2025-09-26,linkedin,290.0
user_2238,signup,2025-09-20,organic,0.0
user_2239,signup,2025-09-20,google_ads,0.0
user_2239,activation,2025-09-22,google_ads,0.0
user_2239,purchase,2025-09-24,google_ads,37.44
user_2240,signup,2025-09-20,google_ads,0.0
user_2241,signup,2025-09-20,google_ads,0.0
user_2241,activation,2025-09-23,google_ads,0.0
user_2241,purchase,2025-09-26,google_ads,38.95
user_2241,churn,2025-11-24,google_ads,0.0
user_2242,signup,2025-09-21,google_ads,0.0
user_2243,signup,2025-09-21,organic,0.0
user_2243,activation,2025-09-22,organic,0.0
user_2244,signup,2025-09-21,google_ads,0.0
user_2244,activation,2025-09-22,google_ads,0.0
user_2244,purchase,2025-09-30,google_ads,102.05
user_2245,signup,2025-09-21,google_ads,0.0
user_2246,signup,2025-09-21,meta_ads,0.0
user_2246,activation,2025-09-24,meta_ads,0.0
user_2247,signup,2025-09-21,google_ads,0.0
user_2247,activation,2025-09-23,google_ads,0.0
user_2248,signup,2025-09-21,linkedin,0.0
user_2248,activation,2025-09-23,linkedin,0.0
user_2249,signup,2025-09-21,organic,0.0
user_2249,activation,2025-09-21,organic,0.0
user_2249,purchase,2025-09-25,organic,35.07
user_2250,signup,2025-09-21,organic,0.0
user_2250,activation,2025-09-23,organic,0.0
user_2250,purchase,2025-10-04,organic,44.06
user_2251,signup,2025-09-21,google_ads,0.0
user_2252,signup,2025-09-22,organic,0.0
user_2252,activation,2025-09-23,organic,0.0
user_2252,churn,2025-12-11,organic,0.0
user_2253,signup,2025-09-22,meta_ads,0.0
user_2253,activation,2025-09-23,meta_ads,0.0
user_2253,purchase,2025-09-25,meta_ads,61.04
user_2254,signup,2025-09-22,google_ads,0.0
user_2255,signup,2025-09-22,google_ads,0.0
user_2255,churn,2025-12-21,google_ads,0.0
user_2256,signup,2025-09-22,google_ads,0.0
user_2256,churn,2025-12-07,google_ads,0.0
user_2257,signup,2025-09-22,organic,0.0
user_2257,activation,2025-09-25,organic,0.0
user_2257,purchase,2025-10-01,organic,70.56
user_2257,purchase,2025-11-08,organic,48.03
user_2258,signup,2025-09-23,meta_ads,0.0
user_2258,activation,2025-09-23,meta_ads,0.0
user_2259,signup,2025-09-23,organic,0.0
user_2259,activation,2025-09-25,organic,0.0
user_2259,purchase,2025-10-07,organic,75.87
user_2260,signup,2025-09-23,meta_ads,0.0
user_2260,activation,2025-09-25,meta_ads,0.0
user_2260,purchase,2025-10-02,meta_ads,63.11
user_2260,purchase,2025-11-04,meta_ads,57.21
user_2261,signup,2025-09-23,google_ads,0.0
user_2261,activation,2025-09-24,google_ads,0.0
user_2261,churn,2025-10-26,google_ads,0.0
user_2262,signup,2025-09-23,google_ads,0.0
user_2262,activation,2025-09-26,google_ads,0.0
user_2262,churn,2025-12-22,google_ads,0.0
user_2263,signup,2025-09-23,meta_ads,0.0
user_2263,activation,2025-09-24,meta_ads,0.0
user_2264,signup,2025-09-23,email,0.0
user_2265,signup,2025-09-23,meta_ads,0.0
user_2265,activation,2025-09-23,meta_ads,0.0
user_2266,signup,2025-09-23,organic,0.0
user_2266,activation,2025-09-23,organic,0.0
user_2267,signup,2025-09-24,google_ads,0.0
user_2267,activation,2025-09-25,google_ads,0.0
user_2268,signup,2025-09-24,meta_ads,0.0
user_2268,activation,2025-09-26,meta_ads,0.0
user_2269,signup,2025-09-24,organic,0.0
user_2270,signup,2025-09-24,organic,0.0
user_2270,activation,2025-09-27,organic,0.0
user_2270,purchase,2025-10-01,organic,94.23
user_2271,signup,2025-09-24,organic,0.0
user_2272,signup,2025-09-24,organic,0.0
user_2272,activation,2025-09-24,organic,0.0
user_2273,signup,2025-09-25,google_ads,0.0
user_2273,activation,2025-09-26,google_ads,0.0
user_2273,churn,2025-11-21,google_ads,0.0
user_2274,signup,2025-09-25,meta_ads,0.0
user_2274,activation,2025-09-26,meta_ads,0.0
user_2275,signup,2025-09-25,google_ads,0.0
user_2276,signup,2025-09-25,meta_ads,0.0
user_2276,activation,2025-09-27,meta_ads,0.0
user_2276,churn,2025-12-15,meta_ads,0.0
user_2277,signup,2025-09-25,google_ads,0.0
user_2278,signup,2025-09-25,meta_ads,0.0
user_2278,activation,2025-09-28,meta_ads,0.0
user_2278,purchase,2025-10-12,meta_ads,26.64
user_2278,churn,2025-12-06,meta_ads,0.0
user_2279,signup,2025-09-25,google_ads,0.0
user_2279,activation,2025-09-27,google_ads,0.0
